,AbsTime,RelTime,Cycle,m15.009 (B_m15.009) (Corr),m18.023 (B_m18.023) (Corr),m18.921 (B_m18.921) (Corr),m18.958 (B_m18.958) (Corr),m19.019 (B_m19.019) (Corr),m20.012 (B_m20.012) (Corr),m21.010 (B_m21.010) (Corr),m27.003 (B_m27.003) (Corr),m28.914 (B_m28.914) (Corr),m29.025 (B_m29.025) (Corr),m29.980 (B_m29.980) (Corr),m30.022 (B_m30.022) (Corr),m30.998 (B_m30.998) (Corr),m31.971 (B_m31.971) (Corr),m32.903 (B_m32.903) (Corr),m32.952 (B_m32.952) (Corr),m33.021 (B_m33.021) (Corr),m34.019 (B_m34.019) (Corr),m36.906 (B_m36.906) (Corr),m36.954 (B_m36.954) (Corr),m37.026 (B_m37.026) (Corr),m37.645 (B_m37.645) (Corr),m38.009 (B_m38.009) (Corr),m38.889 (B_m38.889) (Corr),m38.935 (B_m38.935) (Corr),m39.005 (B_m39.005) (Corr),m40.001 (B_m40.001) (Corr),m40.895 (B_m40.895) (Corr),m41.014 (B_m41.014) (Corr),m42.008 (B_m42.008) (Corr),m42.916 (B_m42.916) (Corr),m42.993 (B_m42.993) (Corr),m43.998 (B_m43.998) (Corr),m44.895 (B_m44.895) (Corr),m44.951 (B_m44.951) (Corr),m45.028 (B_m45.028) (Corr),m45.938 (B_m45.938) (Corr),m46.013 (B_m46.013) (Corr),m46.915 (B_m46.915) (Corr),m46.972 (B_m46.972) (Corr),m47.048 (B_m47.048) (Corr),m47.903 (B_m47.903) (Corr),m48.031 (B_m48.031) (Corr),m49.031 (B_m49.031) (Corr),m50.892 (B_m50.892) (Corr),m51.023 (B_m51.023) (Corr),m52.025 (B_m52.025) (Corr),m52.895 (B_m52.895) (Corr),m53.011 (B_m53.011) (Corr),m54.894 (B_m54.894) (Corr),m55.025 (B_m55.025) (Corr),m56.025 (B_m56.025) (Corr),m56.933 (B_m56.933) (Corr),m57.020 (B_m57.020) (Corr),m59.033 (B_m59.033) (Corr),m61.016 (B_m61.016) (Corr),m62.894 (B_m62.894) (Corr),m62.950 (B_m62.950) (Corr),m63.030 (B_m63.030) (Corr),m64.030 (B_m64.030) (Corr),m64.910 (B_m64.910) (Corr),m65.050 (B_m65.050) (Corr),m66.044 (B_m66.044) (Corr),m66.904 (B_m66.904) (Corr),m67.039 (B_m67.039) (Corr),m68.032 (B_m68.032) (Corr),m68.921 (B_m68.921) (Corr),m69.036 (B_m69.036) (Corr),m70.919 (B_m70.919) (Corr),m71.011 (B_m71.011) (Corr),m73.043 (B_m73.043) (Corr),m74.044 (B_m74.044) (Corr),m75.054 (B_m75.054) (Corr),m76.905 (B_m76.905) (Corr),m77.037 (B_m77.037) (Corr),m78.915 (B_m78.915) (Corr),m79.048 (B_m79.048) (Corr),m80.047 (B_m80.047) (Corr),m80.996 (B_m80.996) (Corr),m81.078 (B_m81.078) (Corr),m81.942 (B_m81.942) (Corr),m82.068 (B_m82.068) (Corr),m82.927 (B_m82.927) (Corr),m83.058 (B_m83.058) (Corr),m87.032 (B_m87.032) (Corr),m89.044 (B_m89.044) (Corr),m90.922 (B_m90.922) (Corr),m91.054 (B_m91.054) (Corr),m92.049 (B_m92.049) (Corr),m92.933 (B_m92.933) (Corr),m93.078 (B_m93.078) (Corr),m93.938 (B_m93.938) (Corr),m94.073 (B_m94.073) (Corr),m94.963 (B_m94.963) (Corr),m95.078 (B_m95.078) (Corr),m95.942 (B_m95.942) (Corr),m96.072 (B_m96.072) (Corr),m101.079 (B_m101.079) (Corr),m104.938 (B_m104.938) (Corr),m105.047 (B_m105.047) (Corr),m106.948 (B_m106.948) (Corr),m107.067 (B_m107.067) (Corr),m108.072 (B_m108.072) (Corr),m108.959 (B_m108.959) (Corr),m109.079 (B_m109.079) (Corr),m118.957 (B_m118.957) (Corr),m119.063 (B_m119.063) (Corr),m120.967 (B_m120.967) (Corr),m121.084 (B_m121.084) (Corr),m133.075 (B_m133.075) (Corr),m134.989 (B_m134.989) (Corr),m135.098 (B_m135.098) (Corr),m136.000 (B_m136.000) (Corr),m137.015 (B_m137.015) (Corr),m137.157 (B_m137.157) (Corr),m138.142 (B_m138.142) (Corr),m139.120 (B_m139.120) (Corr),m155.129 (B_m155.129) (Corr),m156.128 (B_m156.128) (Corr),m163.129 (B_m163.129) (Corr),m175.056 (B_m175.056) (Corr),m181.137 (B_m181.137) (Corr),m183.153 (B_m183.153) (Corr),m203.083 (B_m203.083) (Corr),m203.940 (B_m203.940) (Corr),m205.174 (B_m205.174) (Corr),m217.146 (B_m217.146) (Corr),m218.133 (B_m218.133) (Corr),m227.103 (B_m227.103) (Corr),m273.213 (B_m273.213) (Corr),m330.839 (B_m330.839) (Corr),m429.100 (B_m429.100) (Corr),m430.102 (B_m430.102) (Corr),m445.131 (B_m445.131) (Corr),m447.116 (B_m447.116) (Corr),group_id
328,45006.0923,336.5255,329.0,8238.766,45214.82,932.4047,5562.279,10158630.0,4277.312,4275379.0,4671.732,432.757,228256.0,2116.394,3662.2729999999997,621.7828,16542.71,68.70788,272.8476,314377.5,2289.826,185.7659,53.416090000000004,3605108.0,642.8223,4488.723,150.2909,222.6227,9616.427,113.2287,284.138,6441.674,677.0408,220.5264,7220.625,222.856,420.83,456.1624,1826443.0,264.9019,24349.35,229.506,591.5082,2188694.0,278.1953,36278.05,1959.037,44.242940000000004,57040.99,518.4153,247.7952,1527.308,166.4136,115594.9,270.4867,50.591590000000004,2563.825,3873.208,4054.042,44.014959999999995,3031.8920000000003,127799.8,1793.2060000000001,80.18633,196062.3,2572.048,110.7698,11666.55,718.7612,100.9639,3746.5609999999997,23.641920000000002,497.8786,2566.238,873.4388,1342.72,221.4945,3953.195,128.3844,7362.07,865.8312,55105.97,803167.2,630.9861,66239.48,125.1231,2456.456,467.3143,3286.184,266.6332,23512.52,1407.9289999999999,419.7926,40350.53,118.7082,2122.467,2681.881,105562.5,96.68139000000001,3581.732,193.4868,37.5593,162.0061,219.2762,2019.089,388.4848,86.88205,531.2798,48.78223,127.6575,227.6044,1363.1070000000002,84.58136,515.3628,1705.5610000000001,661.0771,22745.95,357632.6,47910.93,2361.908,10585.61,503.3312,515.6881,38.77847,465.8833,257.286,249.9975,413.486,367.8427,3309.12,272.335,4.002575,147.256,194.3066,372.0271,98.68937,556.1112,155.1749,38_4
329,45006.0923,337.5255,330.0,7647.446999999999,43424.35,1000.6469999999999,4306.891,10227050.0,3855.781,5127834.0,4022.637,486.1668,230741.8,2205.967,4029.123,561.8572,16927.05,79.69221999999999,366.8011,323730.0,2116.2889999999998,123.8442,52.93435,3655404.0,685.0315,4927.764,113.4808,231.7073,10179.2,149.9312,367.7397,6609.465999999999,490.3581,242.8524,7594.236999999999,250.3476,402.8945,463.0197,1832354.0,232.5639,24684.6,137.9475,448.2144,2204971.0,371.1488,36175.32,1810.8870000000002,24.99164,57192.45,526.7603,223.8962,1676.236,154.3049,114343.5,286.8206,33.72763,2482.112,3970.157,4018.9159999999997,22.48743,2511.238,127063.3,1672.9520000000002,113.3107,198478.2,2629.837,111.0542,11287.47,720.5173,133.8608,3689.66,26.57355,466.105,2434.299,827.9652,1359.526,227.0747,3851.11,127.3259,7683.45,823.8271,52149.72,821034.7,509.5675,66123.27,107.7466,2269.843,476.181,3282.636,256.693,23644.38,1496.68,379.4392,41593.91,91.34933000000001,2109.1620000000003,2709.3,103796.3,111.0364,3606.638,198.6966,37.93275,175.0327,220.5684,2065.755,387.0829,106.108,534.4003,49.27045,130.4345,249.7622,1412.891,86.36532,473.2762,1623.52,669.3295,23117.25,359393.5,47982.23,2287.549,10611.31,534.857,516.213,23.62417,421.1804,252.0854,245.4334,444.1497,451.436,3101.309,251.5269,7.003863000000001,148.5357,176.5418,317.2909,102.0666,466.6111,164.1953,38_4
378,45006.0929,386.5255,379.0,83.38699,0.0,250.161,166.774,166.774,333.5479,41470.2,79.34215999999999,23.47305,110.6251,57.68719,43.10001,52.775569999999995,0.0,91.07699000000001,34.03378,22.577,21.07903,26.5378,30.18862,29.79465,415.4719,73.39103,66.92714000000001,31.80303,37.57326,418.2913,106.89,64.85519000000001,217.7357,6.63852,26.46955,38.12702,30.68461,36.74408,30.363709999999998,59.025180000000006,82.40647,22.794539999999998,56.87311999999999,26.542920000000002,49.5602,38.37849,15.90879,39.98648,43.56023,237.4918,83.18003,60.99884,125.8531,94.72419000000001,97.39633,59.023559999999996,25.23921,11.99814,5.146439,55.01868,54.010259999999995,29.26107,129.1301,341.6441,115.1736,906.9869,312.5902,107.7965,1720.4560000000001,88.18058,114.5133,34.63863,50.29955,466.6128,83.26568,35.0205,81.71316,132.097,157.1253,1122.701,12234.52,4535.535,147742.5,928.1085,3987.9959999999996,119.3892,117.5244,65.38305,75.76588000000001,74.27055,91.48393,307.6737,96.99662,108.8404,127.7351,458.2673,19.411,71.65737,122.9177,137.2827,28.597820000000002,48.322790000000005,42.05487,83.43597,68.32607,62.36233000000001,75.7137,59.81371,59.511669999999995,48.48475,326.5505,80.01659000000001,393.8899,34036.94,26529.19,4396.177,317520.7,317714.7,217153.9,17099.06,18.68846,17.88097,28.5543,10.5052,18.011589999999998,36.19526,9.005794999999999,26.99049,25.626089999999998,24.39509,206.4493,12.00773,16.0103,7.004507,14.00901,16.01032,7.004507,13.008389999999999,30_3
379,45006.0929,387.5255,380.0,416.9363,500.3219,166.774,416.9349,250.1623,83.38699,131457.3,97.35645,46.91489,67.5668,57.68719,28.733340000000002,39.58168,18.27917,34.153729999999996,68.06755,76.13121,42.15805,27.76448,52.93346999999999,26.36208,59.48059,91.69001,39.84492,32.39312,99.00916,71.59566,41.87011,50.44296,54.655840000000005,51.46161,25.215870000000002,38.12712,33.87294,30.620070000000002,24.42446,29.512690000000003,17.65847,47.80397,52.6632,39.69262,51.03349,21.93056,31.81767,72.42676999999999,69.69633,46.7037,19.02486,42.229859999999995,35.83979,26.60851,43.171929999999996,37.94359,52.327059999999996,31.995040000000003,25.73965,40.504709999999996,43.963840000000005,50.614,33.75443,24.65555,56.23613,47.92686,23.73242,48.66059,93.0027,32.659290000000006,22.81335,6.297925,25.14959,13.03938,28.622429999999998,35.02065,87.34843000000001,64.64286,306.396,159.809,0.0,86300.95,489.3398,3860.688,407.2341,228.5893,91.40463000000001,63.13029,59.4473,101.7197,216.1639,11244.64,297.8299,6743.229,646.8754,482316.2,322.1743,26585.85,148.2869,740.1933,37.53455,65.78219,62.07679,78.5081,89.02736999999999,123.4183,50.58615,61.99103,57.96241,45.54616,95.13041,37.46374,376.528,46920.65,35023.7,5521.84,311745.8,327164.0,212686.9,16753.53,21.34822,15.91649,43.13905,27.6062,34.022059999999996,25.01613,18.01164,38.02462,2514.979,1135.423,319.7024,8.005151,41.7459,11.00708,17.01096,12.429889999999999,21.02917,19.778370000000002,30_3
380,45006.0929,388.5255,381.0,250.161,333.5493,290.8773,161.888,416.9363,333.5479,165880.8,1201.542,74.63306999999999,126.4287,72.10899,43.10025,65.96946,48.80802,11.38458,22.68937,45.15399,94.85579,746.2227,431.7669,316.8631,30.2879,90.30634,8144.314,10330.6,2994.4809999999998,165.2677,2260.916,1706.1529999999998,89.66991,801.9749,349.3102,25.41801,12.27384,472.6086,85.85557,59.025380000000006,35.317029999999995,43.02922,56.872930000000004,22.68777,33.03995,21.93056,101.4919,486.0754,5575.326,241.502,420.1034,3023.1420000000003,35.60502,308.6505,34.537690000000005,37.943940000000005,63.09816,31.99517,26.813809999999997,38.677929999999996,54.95485,100.707,118.8485,61.508280000000006,205.37,48.24335,40.68421,59.96711,36.51879,22.86156,29.33155,25.19175,31.437040000000003,18.17472,39.21649,43.753040000000006,69.95822,52.56613,117.5689,118.6283,0.0,246.025,258.1254,232.0799,148.4601,56.391290000000005,68.53869,58.87089,56.34862,91.87347,96.75806,286.1743,1671.066,113.193,437826.0,2.102631,20615.98,697.0311,1058.9669999999999,147.9484,32.17241,61.72745,114.0032,112.9776,270.3995,387.9639,50.71369,57.10183000000001,61.220169999999996,62.70638,47.281490000000005,47.933040000000005,285.7187,50949.41,35551.34,5813.856,268342.6,326897.4,208396.0,16109.43,30.38965,25.70392,57.82011,24.56016,15.893139999999999,18.01166,32.02084,14.728270000000002,10687.04,23.429170000000003,95.71486999999999,15.009670000000002,10.00644,15.009670000000002,15.009670000000002,6.003863,12.00773,11.00708,30_3
381,45006.0929,389.5255,382.0,250.161,89.41299000000001,166.7753,250.161,333.5493,416.9349,207351.0,79.34183,63.92661,24.44618,28.8436,28.733340000000002,65.96946,36.60601,68.30802,22.68918,67.73099,21.07903,2561.723,1423.921,559.4595,67.97779,41.80746,2463.632,793.1602,360.2915,7.550330000000001,216.3742,50.442840000000004,27.59057,304.107,76.87544,50.83613,61.36943,50.97773,29.815009999999997,15.6786,47.08934,68.3838,84.17662,28.359809999999996,45.17181,71.27450999999999,936.3605,1174.0810000000001,3762.9159999999997,236.5676,42.37177,1376.5739999999998,44.50634,48.78235,17.26877,16.863889999999998,27.57252,7.998761,85.52121,22.00745,47.62761,47.0493,46.59271,20.41787,34.56347,17.229689999999998,20.342129999999997,20.29063,35.71471,45.723009999999995,29.3315,18.89388,10.02055,21.20383,69.02412,58.3678,229.7194,117.6923,123626.0,633.8326,516.3456,225.4243,80.20796999999999,114.1654,73.36105,39.867129999999996,58.834559999999996,50.58162,91.14166,77.13268000000001,111.8194,265.3629,2.002166,19.98773,106.898,133.2795,64.06088000000001,50.37822,39.78887,41.953,35.99157,11906.69,3611.6420000000003,2511.3289999999997,9205.103000000001,497.6356,42.42703,107.559,71.96387,68.19313000000001,106.6716,63.400459999999995,39.1268,24.292460000000002,33.07476,312.8805,0.0,0.0,159.5485,520.4503,25.842660000000002,23.285510000000002,297.2905,29.6769,216.0317,59.13333000000001,11.07744,7.004507,10.00645,8.005151,22.63962,28.018079999999998,12.53935,10.00579,12.00773,15.46311,12.00774,11.0071,30_3
382,45006.0929,390.5255,383.0,49.99962,316.7728,83.38699,250.161,467.7489,333.5479,316941.3,158.6837,63.92661,0.0,100.9531,57.466919999999995,52.775569999999995,48.80822,113.8459,68.06755,56.44249,106.26,203.4576,151.5468,143.5502,208.5482,41.67722,87.65881,47.70454,15.846379999999998,30.20144,28.97938,50.442840000000004,34.48832,55.68869,30.23071,19.06351,72.57651,63.84783,42.7428,17.70765,23.54472,764.7471,378.3994,207.126,83.4931,27.41321,676.8384,1581.1760000000002,460.3873,79.68218,42.37154,124.6653,41.194379999999995,48.78235,25.90316,37.94373,29.44575,97.21973,78.85999,36.6792,25.6456,36.57646,28.67237,23.16279,24.588279999999997,34.45955,16.951729999999998,30.43595,9.959641,16.32965,13.03625,22.04279,35.73502,56.37011999999999,516.6163,204.8432,11317.2,272163.4,97.52609,96.97144,55.576330000000006,70.97924,57.30571,50.7401,60.71238,47.11225,51.91111,90.11066,152.0561,319708.8,4.24608,2387.405,962.7167,343.1508,46.860279999999996,74.46417,41.79704,41.892140000000005,35.90943,55.39021999999999,62.51569,137.4614,97.21138,435.4145,106.201,100.149,52.21801,60.641380000000005,369.7386,61.19941,4567.871,420.5639,38.91207,5846.927,2526.594,331116.8,2054.437,180170.1,9584.617,312.2819,24.56974,21.23358,88.69753,24.00049,34.022090000000006,42.02724,5.00322,27.62725,15.47875,11.218160000000001,11.0071,1673.396,10.00645,6.0032190000000005,11.00712,6.00322,13.688529999999998,14.00901,30_3
383,45006.0929,391.5255,384.0,64.00603000000001,500.326,844.946,500.3233,319.8686,333.5493,165880.8,19.83546,95.88991,64.2021,67.88387,86.20002,79.16356999999999,97.61623,45.44936,45.378370000000004,50.225,52.69774,61.92167,61.75586,33.77642,67.97779,41.67735,56.000919999999994,35.685359999999996,62.27146,22.65111,72.44856,36.0306,32.979459999999996,39.312490000000004,9.951932000000001,44.48162,134.4139,109.8499,85.48589,47.22044,47.089240000000004,300.6997,197.3445,155.4476,49.77503,16.44793,51.848659999999995,59.980219999999996,24.89152,30.865440000000003,68.24689000000001,23.46111,31.154459999999997,31.04327,51.80639,125.6233,467.7237,363.9562,45.82606,25.675420000000003,14.65465,25.60344,10.752139999999999,17.61116,31.613429999999997,35.33432,23.73242,27.05423,16.59945,21.02443,40.15267,76.73189,56.5868,840.6867,508404.4,8666.151,153.8189,88.24746,51.11217,53.941959999999995,29.59737,72.57904,36.57658,47.49944,37.945190000000004,45.8047,49.439040000000006,12264.45,689.7228,134.9007,100.6083,56.940819999999995,37.49445,40.95923,43.27885,35.19511,33.72128,33.0655,41.59785,13.15364,58.95488,71.0709,46.784,46.30681,44.46136,52.73243000000001,39.1634,35.37508,737.9255,134.3354,203.3777,407.6525,276.6374,231.7641,408.3685,0.0,257.7985,150.6119,625.5392,154.5702,17.97741,20.11617,46.23125,28.65349,22.62791,13.563460000000001,15.22856,16.24488,15.009689999999999,11.10091,7.004507,31762.31,23.01484,13.0084,10.00645,3.001288,14.00901,6.753703,30_3
384,45006.0929,392.5255,385.0,333.5493,166.774,257.5727,333.5493,250.161,166.774,124410.6,81.25952,15.98165,102.9085,374.9711,1628.382,26.38778,48.951209999999996,56.922880000000006,45.378370000000004,67.73116,32.3596,17.691860000000002,91.91016,43.9368,16.994410000000002,58.348380000000006,42.802279999999996,87.64519,23.769579999999998,45.30198,21.73453,43.23684,69.51546,66.38542,71.67985999999999,52.05232,61.225590000000004,67.36426,30.53057,52.38495,41.20309,74.75034000000001,28.43651,39.7036,33.03995,32.89585,33.45404,24.99155,39.82659,28.978740000000002,32.367090000000005,47.58214,459.6966,82.04316999999999,145.0315,2374.643,3400.427,559.446,34.36926,22.00751,7.327358,18.28817,23.80036,21.848779999999998,24.32764,34.45943,40.68415,27.05428,100.3232,58.047,78.21757,465.9043,1120.4189999999999,2289.075,714.8696,112.7345,49.52977,45.74827,56.88994,40.5277,45.827659999999995,86.25859,41.39748,40.59199,59.05228,286.607,879.0247,116.8014,165.2179,54.35455,28.9901,38.89248,40.06926,39.25734,41.407090000000004,45.25662,50.8816,38.75058,32.53067,28.82907,296.9819,41.633990000000004,49.44833,23.54448,42.794909999999994,45.96062,45.48043,37.48219,5587.701999999999,2645.2309999999998,37.7477,58.24476,27.27257,326772.5,85633.69,183905.6,1372.38,11317.55,303.8794,65.05322,33.41814,23.46888,52.36936,15.35009,297.9194,17.01098,13.00837,16.01034,9.639014,7.99735,11.0071,468.1331,8.004522999999999,12.00773,8.004524,8.005151,9.005794999999999,10.00644,30_3
385,45006.0929,393.5255,386.0,166.774,164.901,437.0488,166.774,0.0,105.7809,82940.39,39.67091,211.071,65.68383,374.7838,301.5891,26.38778,24.40401,68.30745999999999,56.72296,22.57718,70.93587,44.229659999999996,36.97761,61.511669999999995,16.994410000000002,50.01266,47.8139,87.45884000000001,23.769579999999998,891.2121,211.291,109.6107,4442.893,127.5849,179.8077,208.2364,61.369530000000005,36.74408,41.5979,29.512590000000003,17.65847,20.947029999999998,46.609159999999996,11.34398,22.02664,42.31913,42.42345,39.98648,50.77486,38.63832,58.88612,46.57397,326.772,153.2241,75.55152,1490.695,248.0638,287.8879,24.5239,25.67536,25.6456,13.13039,23.28248,31.7275,49.17662,68.16529,73.47538,45.204879999999996,406.1786,1043.145,208.5448,1305.0539999999999,4548.28,105.0848,60.21891,51.105909999999994,56.221819999999994,59.021730000000005,99.68505,50.30069,75.88016999999999,208.6669,555.3501,59.431419999999996,79.38868000000001,64.76980999999999,143.6544,667.3504,73.6188,47.74553,28.989959999999996,23.68818,38.01093,33.97931,18.1464,27.54735,44.23887,30.65829,40.87293,31.485290000000003,59.737030000000004,52.45762,56.68829,41.483129999999996,46.98067,22.761429999999997,34.26809,36.9984,133.1561,314.5835,31.735390000000002,27.377370000000003,3922.111,0.0,0.0,257.3437,827.028,486.8058,158.9185,36.26115,20.224629999999998,20.1161,156.5246,60.464890000000004,74.80685,45.49058,7.004507,10.00644,17.01098,28.97979,7.004507,33.02138,9.005811,12.00774,12.00774,4.002575,8.005151,14.008389999999999,30_3
386,45006.093,394.5255,387.0,83.38699,891.9354,0.0,166.774,333.5479,166.774,165880.8,85.05614,27.905459999999998,84.08006,28.8436,71.83335,76.48355,48.80822,91.07718,34.03378,56.44266999999999,39.19399,35.38373,58.2406,45.06969,36.07994,50.01266,55.78301,98.7017,47.53928,30.201320000000003,21.904339999999998,43.799690000000005,55.36985,26.55408,46.32183,57.19085,73.64307,33.4908,18.9862,207.2806,58.17191,85.4798,45.49836,79.40776,53.94814,65.79169,53.0293,35.76924,34.01208,28.978740000000002,32.95565,14.076620000000002,22.25314,44.34767,562.7731,77.07307,364.7266,53.63245,33.280359999999995,29.343320000000002,14.654589999999999,21.94586,9.114116000000001,12.60295,31.613429999999997,34.45949,23.73242,23.67246,32.10953,178.9927,106.8363,3158.988,651.6754,810291.9,11504.87,724.2913,109.8905,56.27715,47.55641,37.82569,49.02232,76.71025,75.03317,36.15237,50.59401,56.04251,44.49515,330.7911,25.86705,76.08659,65.61594000000001,38.63839,45.3284,35.97809,27.15796,30.37593,53.6796,35.064029999999995,30.61719,32.66418,108.3522,129.4964,58.6156,53.086009999999995,37.56107,41.19721,35.89982,42.3712,105.6201,198.4449,25.96523,37.44688,37.90638,329962.7,270846.9,177531.4,1575.6370000000002,12604.26,314.746,65.55244,22.42353,18.9985,99.4663,26.183120000000002,20.74385,23.8045,9.005811,7.160858,10.58494,20.01294,11.00711,0.0,103.8878,9.005794999999999,10.22533,8.005151,7.622091999999999,10.00645,30_3
387,45006.093,395.5255,388.0,500.3219,333.5479,83.38699,496.9017,667.1,333.5479,1025102.0,59.50637,31.9633,79.01796,14.4218,71.83359,26.38778,73.21263,205.1903,164.763,162.8019,42.15805,491.4272,350.927,217.5577,59.48059,8.335443,41.96168,47.70467,71.30872,22.65111,209.2424,21.984289999999998,27.59068,33.1926,39.704440000000005,63.54514,75.8727,57.532340000000005,85.486,59.02528,47.08934,2978.798,797.7075,375.0721,209.2555,52.19225,1287.862,291.6056,2160.187,115.2366,23.5397,319.0921,37.76079,53.910109999999996,34.537690000000005,29.281190000000002,21.03274,97.40733,64.91991,29.34327,30.02475,40.23403,17.92023,35.22227,18.77048,41.35125,20.34208,27.05423,7.002872,18.14123,45.6268,22.04274,22.00595,54.074619999999996,325.984,150.1572,290037.6,76540.0,110.4577,244.4594,142.9117,73.90552,46.61267,43.129059999999996,45.53417,50.87052,50.77166,82.08511999999999,85.44946999999999,0.0,0.0,219.9927,132.2103,56.07516,35.49174,40.59863,46.589529999999996,49.462140000000005,39.407709999999994,36.27516,139.5054,66.29571999999999,77.8893,48.39289,31.663259999999998,59.324059999999996,33.86638,36.463570000000004,30.885690000000004,41.90744,49.18084,43.73407,79.16633,196.9108,310.0973,0.0,236.6991,186.1842,541.657,174.4405,133.2592,45.27003,50.73891,14.32673,322.3761,129.4139,24.01559,17.01098,57.60771,17.096989999999998,27.4631,184.6804,7.004507,10.00644,19.01227,8.005151,11.00708,12.00774,30_3
388,45006.093,396.5255,389.0,414.6548,250.161,111.2369,166.774,333.5493,83.38699,82940.39,119.0131,47.94522,172.976,72.10899,14.366670000000001,131.9393,67.20635,68.30745999999999,56.72296,33.86549,283.2585,97.30569,97.04498000000001,114.2363,25.49162,9737.385,95.62805,113.2984,336.9874,2480.115,57.959109999999995,176.8605,546.1808,53.10849,3.799829,711.4518,61.369319999999995,57.0539,110.9362,35.41511,36.88044,19.45551,34.12379,45.37554,38.54661,98.68800999999999,42.42345,63.53354,79.65318,1740.511,52.467859999999995,90.16043,44.158640000000005,52.68015,25.90316,12.64793,16.82614,19.9969,22.91284,55.01874,65.55936,64.08003000000001,89.60151,49.311209999999996,56.20183000000001,51.35289,45.703509999999994,36.35418,19.621010000000002,39.1912,22.81335,28.340709999999998,18.8622,15.145560000000001,35.68515,55.03896999999999,97.50765,73.73308,0.0,0.0,212.1418,396.222,186.1393,74.74293,79.29963000000001,52.0715,54.38301,55.79979,130.1013,895.7621,220.0153,114.8071,320080.3,1.9987700000000002,21598.93,616.239,742.8193,130.8396,72.81326,42.02023,46.12925,246.0134,3459.38,139.9337,507.5929,73.57585,54.3725,63.881890000000006,41.18108,48.639509999999994,71.59573,47.93864,281.702,4580.284000000001,5749.418000000001,325389.9,14114.3,211426.6,17161.33,457.2603,21.34824,26.82146,677.8126,32.74685,17.01095,19.934720000000002,10.897639999999999,18.011670000000002,4.564794999999999,1210.714,607.3994,9.005811,53.300380000000004,11.00708,16.96404,14.00901,18.01161,15.27545,30_3
449,45006.0937,461.8537,450.0,1843.651,44680.14,1549.514,5968.375,9698920.0,5076.92,4372803.0,2890.515,255.4575,38451.56,2764.468,1161.406,725.7267,27944.58,21.70185,115.4408,24018.95,258.4677,234.9728,37.28792,3631580.0,795.594,6146.9890000000005,156.0805,423.0106,13487.24,153.6616,598.5779,10263.83,1852.69,499.2383,23203.18,618.1284,452.9121,579.0341,2061952.0,422.2923,31442.47,39.89053,14630.99,291798.0,33.03996,3619.212,434.4736,34.988170000000004,4667.0470000000005,72.44700999999999,374.3308,2219.952,279.0029,136312.5,356.9265,141.9608,4154.326,16847.19,63623.36,73.84571,5833.576999999999,174088.1,2089.428,90.46374,25490.26,707.983,181.0678,16794.54,1407.51,201.176,5205.277,50.10094,1001.828,2077.444,2849.667,3520.4590000000003,213.3404,1294.2730000000001,306.8422,7219.3,1344.779,82615.75,760454.8,1242.802,117132.4,295.0457,5183.9,2861.14,55853.45,252.8345,5039.391,1552.881,670.7933,17154.73,170.6179,2894.65,4984.407,176264.3,179.4848,5978.625,1268.139,119.9286,417.24,474.8186,3797.7059999999997,712.1688,190.0128,1065.172,111.3385,330.6273,776.4041,4272.195,177.9004,1195.423,3527.725,1518.0510000000002,27890.89,340326.0,80003.68,4924.129,20121.3,833.6404,929.6107,50.07915,896.6303,88.05762,747.8144,358.6947,422.4199,11378.37,703.983,20.01295,398.4787,172.7623,127.6253,47.030409999999996,174.8041,60.03904,38_3
450,45006.0938,462.8537,451.0,2543.012,45706.72,1356.6779999999999,4862.528,9154286.0,4969.774,4655252.0,3018.7509999999997,428.7325,74573.79,2819.071,1859.487,883.8728,25536.64,56.923069999999996,127.1617,31536.45,394.681,177.5588,54.415490000000005,3637813.0,650.6729,5448.146,102.5385,205.8202,12539.61,171.5208,614.2322,10253.76,2013.592,505.7549,23540.52,626.3632,591.085,780.6141,1983589.0,392.7281,30725.13,69.90883000000001,15686.57,634740.4,44.05328,7515.225,520.6996,24.99155,6289.523,106.2464,349.1884,2221.237,289.4771,129823.9,400.2936,105.2806,4225.644,17165.9,62082.78,66.02259000000001,6286.746999999999,161404.3,2174.426,96.29774,52462.08,1107.052,182.7561,16585.37,1403.9579999999999,199.1414,5323.378000000001,25.19175,1157.569,2107.284,2797.772,3538.949,250.9431,1302.531,277.1765,6861.194,1224.6689999999999,90848.8,771611.4,1178.838,116069.7,275.8781,5473.453,2777.152,56208.93,262.892,8414.881,1657.214,660.5388,18999.89,158.7439,2851.863,5119.526,175140.4,210.3541,5930.315,1279.973,140.3346,498.6387,423.8822,3709.4770000000003,691.9695,202.952,1119.847,80.91546,290.9114,818.7302,3914.5679999999998,176.5847,1260.596,3578.3309999999997,1354.01,30694.8,340552.2,79196.84,4918.974,18936.99,853.4548,860.282,91.58547,868.3635,119.1223,727.894,357.4873,448.4946,11219.13,683.2843,20.01227,367.0254,176.7727,115.0902,41.026579999999996,158.1616,54.89505,38_3
